budget,id,original_language,popularity,release_date,revenue,title,vote_average,vote_count,budget_over_rating
0,14334,en,1.750481,1994-01-01,0.0,the_secret_of_roan_inish,6.1,15.0,0.0
45000000,2636,en,10.388183,1994-10-07,170362582.0,the_specialist,5.5,317.0,0.0
55000000,2164,en,13.328924,1994-10-27,196567262.0,stargate,6.8,942.0,0.0
22000000,11395,en,9.665424,1994-11-10,189833357.0,the_santa_clause,6.3,501.0,0.0
25000000,278,en,51.645403,1994-09-23,28341469.0,the_shawshank_redemption,8.5,8358.0,0.0
0,9905,en,8.223026,1994-12-22,0.0,shallow_grave,7.0,247.0,0.0
0,87078,en,1.298224,1993-09-14,102780.0,suture,6.0,7.0,0.0
0,12527,es,1.777197,1993-01-01,0.0,strawberry_and_chocolate,7.1,16.0,0.0
0,20306,en,5.869261,1994-09-10,0.0,swimming_with_sharks,6.7,104.0,0.0
32,36614,en,1.407427,1994-07-12,0.0,the_sum_of_us,6.0,21.0,0.0
0,27993,en,5.05806,1995-09-08,0.0,senior_trip,5.7,23.0,0.0
0,31439,zh,5.260627,1994-06-30,0.0,to_live,7.7,62.0,0.0
25000000,9067,en,7.602087,1995-03-31,4064495.0,tank_girl,5.5,140.0,0.0
0,9059,en,9.455342,1995-01-13,0.0,tales_from_the_crypt:_demon_knight,6.7,96.0,0.0
38000000,193,en,8.105708,1994-11-17,120000000.0,star_trek:_generations,6.4,461.0,0.0
6000000,25066,en,2.86007,1995-05-24,12000000.0,tales_from_the_hood,5.4,33.0,0.0
0,46797,en,0.704204,1994-04-15,0.0,tom_&_viv,5.8,8.0,0.0
0,12122,en,6.529879,1995-04-28,0.0,village_of_the_damned,5.6,165.0,0.0
0,11381,en,11.971318,1995-03-31,32648673.0,tommy_boy,6.8,321.0,0.0
0,32636,en,7.039846,1994-09-13,0.0,vanya_on_42nd_street,6.1,15.0,0.0
6500000,36141,en,2.059771,1995-04-28,0.0,the_underneath,5.6,15.0,0.0
0,95963,en,0.620873,1995-02-24,0.0,the_walking_dead,6.6,4.0,0.0
11000000,1587,en,10.3919,1993-12-17,10032765.0,what's_eating_gilbert_grape,7.5,943.0,0.0
30000000,9271,en,5.188399,1995-08-04,24048000.0,virtuosity,5.4,163.0,0.0
17000000,2064,en,15.783615,1995-04-21,182057016.0,while_you_were_sleeping,6.5,340.0,0.0
0,19855,en,3.908596,1994-11-04,0.0,the_war,6.3,39.0,0.0
0,60855,en,0.372239,1994-09-07,759393.0,double_happiness,5.5,2.0,0.0
3000000,236,en,5.254847,1994-09-29,15119639.0,muriel's_wedding,6.9,104.0,0.0
0,48287,en,2.15805,1995-08-18,0.0,the_baby-sitters_club,5.3,23.0,0.0
15000000,3049,en,11.247957,1994-02-04,107217396.0,ace_ventura:_pet_detective,6.4,1684.0,0.0
0,2759,en,8.328596,1994-05-31,11220670.0,"the_adventures_of_priscilla,_queen_of_the_desert",7.2,174.0,0.0
0,12635,en,2.487951,1994-04-01,0.0,backbeat,6.2,37.0,0.0
5000000,10497,en,11.298195,1992-09-02,1862805.0,bitter_moon,7.0,115.0,0.0
0,11382,en,5.72288,1994-10-14,0.0,bullets_over_broadway,7.0,130.0,0.0
62000000,9331,en,7.513245,1994-08-03,215887717.0,clear_and_present_danger,6.4,390.0,0.0
45000000,10731,en,15.263829,1994-07-20,117615211.0,the_client,6.4,287.0,0.0
0,10464,en,6.924689,1994-08-12,0.0,"corrina,_corrina",6.4,83.0,0.0
0,34152,en,2.533022,1994-05-13,0.0,crooklyn,6.7,31.0,0.0
15000000,9495,en,15.799336,1994-05-11,94000000.0,the_crow,7.3,980.0,0.0
0,29973,en,2.583363,1994-12-02,1007583.0,cobb,6.1,29.0,0.0
46000000,888,en,15.019586,1994-05-26,341631208.0,the_flintstones,5.0,559.0,0.0
55000000,13,en,48.307194,1994-07-06,677945399.0,forrest_gump,8.2,8147.0,0.0
6000000,712,en,8.990345,1994-03-09,254700832.0,four_weddings_and_a_funeral,6.6,654.0,0.0
0,16295,en,7.817811,1995-01-11,38290723.0,higher_learning,6.4,49.0,0.0
0,48992,en,0.289295,1994-10-14,1777020.0,i_like_it_like_that,6.3,4.0,0.0
45000000,10879,en,3.570874,1994-06-29,61947267.0,i_love_trouble,5.3,41.0,0.0
0,10660,en,11.272073,1994-07-29,0.0,it_could_happen_to_you,6.1,154.0,0.0
0,10714,en,10.714235,1994-12-23,0.0,the_jungle_book,5.9,107.0,0.0
0,41647,en,0.568884,1993-09-11,449707.0,"the_wonderful,_horrible_life_of_leni_riefenstahl",7.3,5.0,0.0
45000000,8587,en,21.605761,1994-06-23,788241776.0,the_lion_king,8.0,5520.0,0.0
35000000,1689,en,5.681522,1993-12-01,4858139.0,little_buddha,6.0,76.0,0.0
14000000,11596,en,9.860522,1994-10-13,18090181.0,new_nightmare,6.4,297.0,0.0
23000000,854,en,14.13488,1994-07-29,351583407.0,the_mask,6.6,2550.0,0.0
0,9359,en,15.050326,1994-05-20,0.0,maverick,6.6,490.0,0.0
0,23333,en,4.739054,1994-09-07,0.0,mrs._parker_and_the_vicious_circle,6.3,20.0,0.0
30000000,36593,en,10.587232,1994-03-18,51132598.0,the_naked_gun_33⅓:_the_final_insult,6.4,535.0,0.0
6000000,12280,en,4.006063,1994-03-18,0.0,the_paper,6.1,40.0,0.0
11500000,2788,en,6.514592,1994-02-18,20079850.0,reality_bites,6.5,180.0,0.0
8000000,10427,en,5.137903,1993-07-08,2000000.0,red_rock_west,6.4,71.0,0.0
40000000,11011,en,6.595255,1994-12-19,0.0,ri¢hie_ri¢h,5.4,426.0,0.0
0,49803,en,4.931565,1994-12-01,0.0,safe_passage,4.9,7.0,0.0
45000000,8987,en,10.511241,1994-09-30,0.0,the_river_wild,6.1,214.0,0.0
30000000,1637,en,10.859292,1994-06-09,350448145.0,speed,6.8,1814.0,0.0
0,15128,en,2.334226,1994-12-16,0.0,speechless,5.5,24.0,0.0
27000000,8831,en,8.907074,1994-09-15,101646581.0,timecop,5.5,288.0,0.0
115000000,36955,en,11.396099,1994-07-14,378882411.0,true_lies,6.8,1138.0,0.0
0,10449,en,4.322544,1994-04-29,50021959.0,when_a_man_loves_a_woman,6.0,71.0,0.0
0,10395,en,14.063845,1994-06-17,0.0,wolf,6.0,221.0,0.0
63000000,12160,en,9.277147,1994-06-24,25052000.0,wyatt_earp,6.5,203.0,0.0
0,40480,en,0.912415,1995-01-20,0.0,bad_company,4.9,12.0,0.0
0,52038,en,0.406113,1994-12-22,953.0,a_man_of_no_importance,6.5,2.0,0.0
0,29444,en,2.504529,1994-09-15,0.0,s.f.w.,6.1,22.0,0.0
10000000,26352,en,3.021526,1994-11-23,29392418.0,a_low_down_dirty_shame,6.0,31.0,0.0
0,39953,en,0.054148,1994-09-30,0.0,"boys_life:_three_stories_of_love,_lust,_and_liberation",2.0,1.0,0.0
0,41580,fr,0.934312,1994-01-01,0.0,colonel_chabert,5.9,9.0,0.0
45000,315,en,4.220541,1965-08-06,0.0,"faster,_pussycat!_kill!_kill!",6.5,59.0,0.0
7000000,22067,en,0.912909,1994-09-28,20851521.0,jason's_lyric,5.9,9.0,0.0
0,18242,en,0.381704,1993-12-10,0.0,the_secret_adventures_of_tom_thumb,7.1,8.0,0.0
35000000,11667,en,13.58449,1994-12-22,99423521.0,street_fighter,4.1,330.0,0.0
0,32502,en,2.342756,1995-09-15,0.0,coldblooded,6.7,13.0,0.0
0,267188,en,0.251223,1997-12-31,0.0,desert_winds,0.0,0.0,0.0
0,28732,en,1.108494,1995-05-13,0.0,fall_time,6.3,6.0,0.0
0,75555,en,0.268043,1995-01-20,0.0,the_fear,3.4,7.0,0.0
0,42981,en,0.142357,1995-10-20,0.0,frank_and_ollie,7.5,4.0,0.0
0,278939,en,0.405392,1995-10-24,0.0,girl_in_the_cadillac,10.0,1.0,0.0
0,291731,en,0.014925,1995-05-03,0.0,homage,0.0,0.0,0.0
0,226229,en,0.302957,1995-11-21,0.0,mirage,4.0,1.0,0.0
0,203119,en,0.012456,1996-05-03,0.0,open_season,0.0,0.0,0.0
0,172923,en,0.233376,1995-05-26,0.0,dos_crímenes,5.0,1.0,0.0
0,316098,en,0.0368,1995-03-01,0.0,brother_minister:_the_assassination_of_malcolm_x,4.0,1.0,0.0
26000000,8011,en,6.866634,1994-11-29,36800000.0,highlander:_the_final_dimension,4.5,110.0,0.0
0,171857,en,0.100685,1995-02-24,0.0,federal_hill,5.0,2.0,0.0
8000000,2654,en,8.497643,1994-12-12,8946600.0,in_the_mouth_of_madness,7.1,307.0,0.0
0,18069,en,1.888534,1994-02-25,0.0,8_seconds,7.2,22.0,0.0
0,19092,en,4.38154,1994-03-23,0.0,above_the_rim,6.7,40.0,0.0
0,2758,en,17.555909,1993-11-19,48919043.0,addams_family_values,6.5,537.0,0.0
0,38129,en,0.394194,1994-04-27,0.0,martin_lawrence:_you_so_crazy,4.5,4.0,0.0
34000000,10436,en,8.013617,1993-09-17,32255440.0,the_age_of_innocence,7.0,172.0,0.0
0,13595,en,7.09232,1994-08-05,0.0,airheads,5.8,222.0,0.0
17080000,46094,en,1.896273,1994-01-07,21011500.0,the_air_up_there,5.1,42.0,0.0
0,9409,en,12.967239,1993-07-22,0.0,another_stakeout,4.9,58.0,0.0
0,11853,en,14.644772,1994-04-22,15240435.0,bad_girls,4.6,61.0,0.0
3200000,16771,en,1.632711,1994-07-29,0.0,barcelona,6.6,20.0,0.0
40000000,46924,en,2.783872,1994-05-06,0.0,being_human,5.0,15.0,0.0
0,11041,en,5.673735,1993-10-15,0.0,the_beverly_hillbillies,5.0,86.0,0.0
50000000,306,en,11.787784,1994-05-24,119208989.0,beverly_hills_cop_iii,5.5,445.0,0.0
0,14522,en,8.398845,1994-07-29,0.0,black_beauty,6.6,68.0,0.0
0,26203,en,3.00282,1994-01-26,16668552.0,blink,6.3,45.0,0.0
0,178,en,13.155071,1994-07-01,30156002.0,blown_away,6.0,126.0,0.0
0,19819,en,6.131056,1994-02-18,0.0,blue_chips,5.7,41.0,0.0
0,57834,en,4.993829,1994-09-16,0.0,blue_sky,6.1,28.0,0.0
13000000,4722,en,6.559693,1993-06-09,428868.0,body_snatchers,5.8,102.0,0.0
0,18215,en,4.304224,1993-06-18,1796389.0,boxing_helena,4.5,59.0,0.0
22000000,1607,en,6.115628,1993-09-14,17287898.0,a_bronx_tale,7.4,447.0,0.0
0,26391,en,1.679042,1994-01-07,3662459.0,cabin_boy,4.9,28.0,0.0
13000000,117553,en,1.316741,1993-09-03,2570145.0,calendar_girl,3.7,10.0,0.0
30000000,6075,en,8.698509,1993-11-10,36516012.0,carlito's_way,7.7,805.0,0.0
0,11310,en,8.605703,1994-06-10,0.0,city_slickers_ii:_the_legend_of_curly's_gold,4.9,103.0,0.0
0,18658,en,2.724621,1994-05-06,7355425.0,clean_slate,5.7,25.0,0.0
70000000,9350,en,9.830853,1993-05-28,255000211.0,cliffhanger,6.1,600.0,0.0
0,9612,en,10.722729,1993-07-23,0.0,coneheads,4.8,228.0,0.0
40000000,2124,en,14.228963,1994-08-19,19726050.0,color_of_night,5.4,117.0,0.0
0,26261,en,7.042878,1994-04-15,0.0,cops_&_robbersons,5.0,36.0,0.0
0,19176,en,4.286279,1994-06-03,0.0,the_cowboy_way,5.1,38.0,0.0
0,49299,en,2.70097,1993-11-19,0.0,dangerous_game,5.4,9.0,0.0
0,11566,en,13.696394,1993-05-07,63000000.0,dave,6.3,205.0,0.0
6900000,9571,en,6.8652,1993-09-24,7993039.0,dazed_and_confused,7.4,588.0,0.0
57000000,9739,en,11.626116,1993-10-08,159055768.0,demolition_man,6.4,1018.0,0.0
0,24257,en,0.408159,1994-06-03,0.0,the_endless_summer_2,7.1,12.0,0.0
8000000,34444,en,2.970724,1994-05-13,0.0,even_cowgirls_get_the_blues,4.2,29.0,0.0
0,26141,en,3.555139,1993-10-29,0.0,fatal_instinct,5.4,37.0,0.0
0,10997,zh,4.875827,1993-09-16,0.0,farewell_my_concubine,7.8,98.0,0.0
0,50463,en,1.344876,1994-04-29,0.0,the_favor,3.3,6.0,0.0
0,10443,en,9.284624,1993-10-15,0.0,fearless,6.8,80.0,0.0
0,20239,en,0.985441,1994-10-28,0.0,fear_of_a_black_hat,5.8,11.0,0.0
0,16297,en,2.969003,1994-04-29,0.0,with_honors,6.1,54.0,0.0
0,18551,en,1.896869,1993-11-05,9488998.0,flesh_and_bone,6.2,22.0,0.0
0,25440,en,0.409427,1994-05-13,0.0,widows'_peak,4.3,3.0,0.0
30000000,9024,en,8.468869,1993-10-01,11146270.0,for_love_or_money,5.7,77.0,0.0
42000000,37233,en,9.678367,1993-06-30,270248367.0,the_firm,6.6,513.0,0.0
20000000,1634,en,5.990572,1993-07-16,153698625.0,free_willy,6.0,429.0,0.0
0,13815,en,3.970215,1994-08-24,0.0,fresh,7.6,56.0,0.0
44000000,5503,en,10.08937,1993-08-06,368875760.0,the_fugitive,7.2,1240.0,0.0
35000000,35588,en,4.653462,1993-12-10,18635620.0,geronimo:_an_american_legend,5.9,44.0,0.0
0,2087,en,14.214403,1994-02-11,30.0,the_getaway,5.4,81.0,0.0
30000000,41579,en,2.410545,1994-06-17,0.0,getting_even_with_dad,4.5,43.0,0.0
0,18620,en,0.775898,1994-06-10,0.0,go_fish,3.9,5.0,0.0
0,41006,en,5.22583,1994-07-14,0.0,a_good_man_in_africa,5.2,11.0,0.0
0,4916,en,5.385108,1993-06-04,22886222.0,guilty_as_sin,5.6,21.0,0.0
18000000,2019,en,7.834351,1993-08-20,74189677.0,hard_target,6.1,237.0,0.0
33000000,31642,en,4.190541,1993-12-24,0.0,heaven_&_earth,6.4,51.0,0.0
25000000,9255,en,13.482371,1993-05-21,133752825.0,hot_shots!_part_deux,6.2,463.0,0.0
0,26271,en,2.138959,1995-12-08,0.0,live_nude_girls,4.7,12.0,0.0
0,10612,en,5.331753,1995-05-12,0.0,the_englishman_who_went_up_a_hill_but_came_down_a_mountain,6.1,83.0,0.0
25000000,2259,en,10.687795,1993-10-19,0.0,the_house_of_the_spirits,6.7,135.0,0.0
0,16097,en,0.996047,1994-01-01,0.0,house_party_3,4.6,11.0,0.0
30000000,11934,en,7.550545,1994-03-11,0.0,the_hudsucker_proxy,7.1,280.0,0.0
40000000,106143,en,1.742974,1994-02-04,0.0,i'll_do_anything,5.7,18.0,0.0
0,12475,en,6.071466,1994-08-12,28881266.0,in_the_army_now,4.7,54.0,0.0
40000000,9386,en,12.637158,1993-07-08,176997168.0,in_the_line_of_fire,6.8,392.0,0.0
13000000,7984,en,7.405895,1993-12-12,65796862.0,in_the_name_of_the_father,7.6,363.0,0.0
0,59930,en,0.613335,1994-04-22,8880705.0,the_inkwell,3.9,5.0,0.0
0,15765,en,14.820883,1993-06-09,0.0,what's_love_got_to_do_with_it,6.9,75.0,0.0
30000000,31643,en,4.563989,1994-03-30,0.0,jimmy_hollywood,4.6,17.0,0.0
0,6,en,5.538671,1993-10-15,12136938.0,judgment_night,6.4,79.0,0.0
63000000,329,en,8.863776,1993-06-11,920100000.0,jurassic_park,7.6,4956.0,0.0
9000000,10909,en,8.4337,1993-09-01,2395231.0,kalifornia,6.5,209.0,0.0
1500000,507,en,4.948569,1993-10-01,418961.0,killing_zoe,6.1,111.0,0.0
0,34024,en,4.375347,1993-08-20,0.0,king_of_the_hill,6.4,33.0,0.0
0,29918,en,3.645342,1994-07-22,0.0,lassie,6.1,54.0,0.0
85000000,9593,en,9.434006,1993-06-18,137298489.0,last_action_hero,6.1,725.0,0.0
0,42580,en,6.446229,1993-06-04,0.0,life_with_mikey,5.1,24.0,0.0
0,22317,en,2.913584,1994-03-11,0.0,lightning_jack,5.7,40.0,0.0
0,1413,en,6.516976,1993-09-09,1499795.0,m._butterfly,6.6,35.0,0.0
22000000,12121,en,5.43085,1993-05-27,0.0,made_in_america,5.3,86.0,0.0
0,2246,en,9.861672,1993-09-29,46405336.0,malice,5.9,105.0,0.0
0,10502,en,5.997712,1993-08-25,24760338.0,the_man_without_a_face,6.2,125.0,0.0
13500000,10440,en,8.939404,1993-08-18,11285588.0,manhattan_murder_mystery,7.1,169.0,0.0
3500000,9516,en,5.260924,1993-05-26,27900000.0,menace_ii_society,7.2,179.0,0.0
55000000,2320,en,13.106291,1996-03-15,121969216.0,executive_decision,5.8,261.0,0.0
0,5879,ja,8.932494,1976-05-15,0.0,in_the_realm_of_the_senses,6.5,112.0,0.0
0,83718,en,0.534606,1994-09-09,0.0,what_happened_was...,7.0,7.0,0.0
8000000,11971,en,8.62724,1993-05-07,0.0,much_ado_about_nothing,7.2,194.0,0.0
0,2625,en,6.579753,1993-10-08,0.0,mr._jones,5.9,35.0,0.0
0,31911,en,13.011091,1993-10-15,0.0,mr._wonderful,5.5,11.0,0.0
25000000,788,en,11.16553,1993-11-24,441286195.0,mrs._doubtfire,7.0,1638.0,0.0
0,21450,en,8.665198,1993-09-14,0.0,naked,7.5,105.0,0.0
12000000,11231,en,9.9697,1994-07-18,15826984.0,the_next_karate_kid,4.8,202.0,0.0
0,41588,en,0.596207,1994-09-16,0.0,the_new_age,4.8,5.0,0.0
20000000,10447,en,9.715187,1994-04-29,15340000.0,no_escape,6.1,86.0,0.0
40000000,31586,en,15.534707,1994-07-22,0.0,north,4.8,67.0,0.0
4000000,9300,en,3.800785,1992-09-01,0.0,orlando,6.7,53.0,0.0
30000000,9559,en,8.040589,1993-11-24,135130999.0,a_perfect_world,7.2,376.0,0.0
26000000,9800,en,13.373006,1993-12-22,206678440.0,philadelphia,7.6,1019.0,0.0
7000000,713,en,7.436758,1993-05-19,116700000.0,the_piano,7.1,290.0,0.0
14000000,8291,en,6.972599,1993-07-23,27515786.0,poetic_justice,6.9,47.0,0.0
0,18133,en,3.199976,1993-09-24,23042200.0,the_program,6.0,28.0,0.0
0,25557,en,7.272296,1994-10-21,8638072.0,the_puppet_masters,5.6,41.0,0.0
0,22588,en,8.506727,1994-10-21,0.0,radioland_murders,5.8,12.0,0.0
11000000,10872,en,5.868677,1994-03-09,11439193.0,the_ref,6.7,99.0,0.0
11500000,1245,en,12.222576,1993-11-05,23237911.0,the_remains_of_the_day,7.5,213.0,0.0
40000000,11858,en,4.985157,1994-06-03,24332324.0,renaissance_man,5.9,83.0,0.0
0,7007,en,6.279082,1993-07-30,107198790.0,rising_sun,5.8,188.0,0.0
0,10467,en,3.416181,1994-10-28,0.0,the_road_to_wellville,5.5,43.0,0.0
22000000,5550,en,8.685798,1993-04-17,10696210.0,robocop_3,4.2,309.0,0.0
20000000,8005,en,17.136672,1993-07-28,35739755.0,robin_hood:_men_in_tights,6.4,575.0,0.0
11500000,2088,en,9.796318,1993-09-13,3275585.0,romeo_is_bleeding,5.7,36.0,0.0
0,10412,en,5.157926,1992-03-05,0.0,romper_stomper,6.6,126.0,0.0
800000,47889,en,0.941994,1993-10-08,1001437.0,ruby_in_paradise,5.6,10.0,0.0
12000000,14534,en,5.914833,1993-09-17,22750363.0,rudy,7.2,187.0,0.0
0,56583,en,1.065843,1993-11-03,0.0,the_saint_of_fort_washington,4.0,5.0,0.0
0,41878,fr,1.031556,1992-08-19,0.0,savage_nights,6.2,11.0,0.0
22000000,424,en,41.725123,1993-11-29,321365567.0,schindler's_list,8.3,4436.0,0.0
0,35233,en,5.715608,1994-09-30,0.0,the_scout,5.3,37.0,0.0
0,14291,en,12.048587,1993-08-13,7266383.0,searching_for_bobby_fischer,7.3,100.0,0.0
0,103413,en,0.882596,1994-09-30,0.0,second_best,5.9,8.0,0.0
0,11236,en,6.499523,1993-08-13,0.0,the_secret_garden,7.1,232.0,0.0
13000000,11592,en,5.305311,1994-04-13,7820688.0,serial_mom,6.4,137.0,0.0
25000000,8850,en,7.881107,1994-07-01,48063435.0,the_shadow,5.4,140.0,0.0
22000000,10445,en,2.96586,1993-12-25,0.0,shadowlands,6.8,61.0,0.0
0,695,en,8.829337,1993-09-05,6110979.0,short_cuts,6.9,136.0,0.0
0,43535,en,4.13516,1994-09-02,0.0,a_simple_twist_of_fate,5.7,26.0,0.0
0,12519,en,2.86213,1993-10-01,7770731.0,sirens,5.2,31.0,0.0
0,23210,en,8.730025,1993-12-08,0.0,six_degrees_of_separation,6.5,75.0,0.0
21000000,858,en,10.234919,1993-06-24,227799884.0,sleepless_in_seattle,6.5,630.0,0.0
40000000,867,en,11.23297,1993-05-21,116300000.0,sliver,4.9,144.0,0.0
28000000,78,en,96.272374,1982-06-25,33139618.0,blade_runner,7.9,3833.0,0.0
0,13203,en,9.122718,1993-07-02,36448200.0,son_in_law,5.6,81.0,0.0
20000000,10442,en,8.051914,1993-07-30,11585483.0,so_i_married_an_axe_murderer,6.1,131.0,0.0
30,11074,en,13.390917,1993-09-17,0.0,striking_distance,5.4,223.0,0.0
0,33367,en,1.825468,1985-11-20,0.0,harem,4.0,4.0,0.0
48000000,9607,en,7.198455,1993-05-28,20915465.0,super_mario_bros.,4.0,236.0,0.0
7400000,17585,en,3.644641,1994-04-15,7690013.0,surviving_the_game,6.1,53.0,0.0
50000000,9057,en,8.012225,1994-09-23,16478900.0,terminal_velocity,5.0,82.0,0.0
0,20967,en,0.873068,1993-11-26,0.0,thirty_two_short_films_about_glenn_gould,7.4,9.0,0.0
0,10635,en,10.82236,1994-04-08,0.0,threesome,6.3,57.0,0.0
18000000,9479,en,17.730913,1993-10-09,75634409.0,the_nightmare_before_christmas,7.6,2135.0,0.0
30000000,10057,en,6.34785,1993-11-11,53898845.0,the_three_musketeers,6.2,219.0,0.0
25000000,11969,en,11.338194,1993-12-25,56505065.0,tombstone,7.4,632.0,0.0
0,41590,en,0.85586,1994-09-09,0.0,trial_by_jury,5.5,5.0,0.0
12500000,319,en,17.189328,1993-09-09,12281551.0,true_romance,7.5,762.0,0.0
0,26408,en,1.273617,1993-12-05,0.0,the_war_room,7.3,19.0,0.0
27000000,15139,en,7.436001,1994-11-23,13670688.0,the_pagemaster,6.2,178.0,0.0
0,161158,en,0.741522,1994-02-04,0.0,"paris,_france",6.0,2.0,0.0
0,218473,en,0.38247,1994-01-01,0.0,"the_beans_of_egypt,_maine",0.0,1.0,0.0
0,85247,en,0.422224,1994-09-14,0.0,killer,3.0,2.0,0.0
0,11446,en,5.14056,1995-05-24,0.0,welcome_to_the_dollhouse,6.9,103.0,0.0
0,51980,en,2.759302,1993-09-29,0.0,germinal,6.3,43.0,0.0
0,24405,en,9.85327,1994-04-22,1596687.0,chasers,4.7,22.0,0.0
0,11655,en,5.513024,1993-09-12,0.0,cronos,6.4,153.0,0.0
0,11800,en,0.449733,1993-11-10,0.0,naked_in_new_york,4.0,3.0,0.0
0,8223,es,3.647321,1993-10-28,0.0,kika,6.8,58.0,0.0
0,14587,en,0.441585,1994-01-21,0.0,bhaji_on_the_beach,5.1,10.0,0.0
0,31504,en,1.960563,1994-06-29,0.0,little_big_league,6.0,20.0,0.0
0,41653,sv,1.764582,1993-09-24,0.0,the_slingshot,6.2,10.0,0.0
0,53185,en,0.00015,1993-09-05,0.0,wide_eyed_and_legless,0.0,0.0,0.0
0,95743,en,0.002789,1994-07-29,0.0,foreign_student,0.0,0.0,0.0
0,23637,en,3.456868,1992-10-01,0.0,"ciao,_professore!",7.2,74.0,0.0
200000,17600,en,2.799575,1994-01-15,0.0,spanking_the_monkey,5.3,29.0,0.0
0,10897,en,6.707109,1994-08-05,67308282.0,the_little_rascals,6.3,214.0,0.0
0,349394,en,8.2e-05,1993-09-10,0.0,à_la_mode,0.0,0.0,0.0
0,21352,en,3.139316,1994-08-17,0.0,andre,5.0,31.0,0.0
0,68806,it,0.046196,1993-01-01,0.0,the_escort,5.0,5.0,0.0
0,37345,en,1.943323,1994-09-16,3021629.0,princess_caraboo,4.4,5.0,0.0
0,32562,en,6.784687,1996-01-30,0.0,the_celluloid_closet,7.0,24.0,0.0
0,47507,en,1.040873,1993-01-01,0.0,café_au_lait,6.8,4.0,0.0
0,25403,it,2.904734,1993-10-12,0.0,dear_diary,6.9,46.0,0.0
0,124304,en,1.213481,1993-05-20,0.0,i_don't_want_to_talk_about_it,6.0,1.0,0.0
0,9066,en,4.233092,1995-02-16,0.0,the_brady_bunch_movie,5.9,87.0,0.0
18000000,771,en,0.702543,1990-11-09,476684675.0,home_alone,7.1,2487.0,0.0
22000000,251,en,11.945397,1990-07-12,505000000.0,ghost,6.9,1381.0,0.0
28000000,812,en,16.357419,1992-11-25,504050219.0,aladdin,7.4,3495.0,0.0
100000000,280,en,22.661695,1991-07-01,520000000.0,terminator_2:_judgment_day,7.7,4274.0,0.0
22000000,581,en,11.654349,1990-11-09,424208848.0,dances_with_wolves,7.6,1084.0,0.0
0,80350,en,0.426887,1995-02-14,0.0,tough_and_deadly,6.3,4.0,0.0
35000000,268,en,19.10673,1989-06-23,411348924.0,batman,7.0,2145.0,0.0
19000000,274,en,4.307222,1991-02-01,272742922.0,the_silence_of_the_lambs,8.1,4549.0,0.0
1488423,408,en,16.263878,1937-12-20,184925486.0,snow_white_and_the_seven_dwarfs,6.9,1973.0,0.0
25000000,10020,en,23.433511,1991-11-13,377350553.0,beauty_and_the_beast,7.5,3029.0,0.0
2600000,10895,en,14.202284,1940-02-23,84300000.0,pinocchio,6.9,1412.0,0.0
14000000,114,en,13.348451,1990-03-23,463000000.0,pretty_woman,7.0,1807.0,0.0
0,41043,ru,0.345748,1993-12-01,0.0,window_to_paris,6.0,6.0,0.0
6244087,576,en,11.722424,1969-06-17,638641.0,the_wild_bunch,7.7,266.0,0.0
0,15477,en,3.40523,1994-11-23,0.0,love_and_a_.45,5.5,15.0,0.0
0,59146,en,0.088451,1994-02-05,0.0,the_wooden_man's_bride,6.5,1.0,0.0
0,124472,en,0.076352,1994-09-27,0.0,a_great_day_in_harlem,7.0,2.0,0.0
0,30528,en,2.47308,1995-03-16,0.0,bye_bye_love,6.1,20.0,0.0
0,7300,en,7.009946,1996-12-20,97529550.0,one_fine_day,6.1,160.0,0.0
0,10824,en,4.983552,1995-03-17,13940383.0,candyman:_farewell_to_the_flesh,5.0,64.0,0.0
0,261246,en,1.461029,1993-12-31,0.0,century,5.0,1.0,0.0
7000000,275,en,12.61469,1996-04-05,60611975.0,fargo,7.7,2080.0,0.0
0,25059,en,14.657754,1996-03-08,32709423.0,homeward_bound_ii:_lost_in_san_francisco,6.0,105.0,0.0
9300000,11827,en,7.640073,1981-08-07,0.0,heavy_metal,6.3,150.0,0.0
4000000,8766,en,5.263187,1996-03-08,16675000.0,hellraiser:_bloodline,4.9,111.0,0.0
8000000,23570,en,8.174116,1996-05-03,0.0,the_pallbearer,4.6,30.0,0.0
0,47333,en,2.420301,1996-02-09,0.0,jane_eyre,7.1,51.0,0.0
500000,54850,en,0.618066,1996-04-12,0.0,loaded,4.0,3.0,0.0
0,51242,it,1.306628,1974-05-05,0.0,bread_and_chocolate,7.1,10.0,0.0
4000000,10112,en,9.834047,1970-12-23,55675257.0,the_aristocats,7.1,1287.0,0.0
0,4307,es,2.286788,1995-09-22,0.0,the_flower_of_my_secret,6.9,43.0,0.0
0,46029,en,1.620174,1996-02-14,0.0,two_much,5.1,24.0,0.0
0,32308,en,5.174212,1996-03-15,0.0,ed,3.6,24.0,0.0
0,88893,de,0.736081,1991-01-01,0.0,scream_of_stone,7.5,4.0,0.0
0,52873,fr,0.516924,1993-05-14,0.0,my_favorite_season,6.4,4.0,0.0
0,123505,en,0.173207,1996-09-06,0.0,a_modern_affair,5.0,1.0,0.0
0,340210,en,0.793932,1995-12-08,0.0,condition_red,4.7,3.0,0.0
0,44281,en,1.983301,1990-01-01,0.0,halfaouine:_boy_of_the_terraces,7.4,5.0,0.0
0,28121,en,2.256747,1996-04-04,0.0,a_thin_line_between_love_and_hate,5.7,15.0,0.0
